Course,assign,career,communic,conserv,critic,design,educ,environment,formal,foundat,identifi,import,inform,instructor,integr,oral,present,skill,student,studi,think,work,world,write,addit,area,biolog,context,ecolog,field,independ,limit,local,requir,special,trip,topic,academ,agenc,approv,challeng,classroom,compet,connect,credit,earn,enhanc,expect,experi,explor,faculti,internship,option,primari,profession,purpos,structur,supervis,univers,cours,cover,select,current,relev,semest,vari,involv,lab,lectur,read,appli,learn,principl,scienc,depart,individu,member,project,research,american,handson,indepth,issu,polici,direct,analysi,complet,comput,model,origin,assess,busi,comprehens,determin,institut,product,report,administ,advanc,analyz,exampl,govern,includ,public,region,regul,state,compar,contemporari,interest,intern,method,theoret,tradit,undergradu,address,discuss,group,key,nation,session,written,conduct,engag,paper,year,director,exist,gain,knowledg,permiss,theori,applic,geolog,histori,techniqu,character,cultur,identif,introduct,abroad,variabl,descript,reesarch,experientialbas,journal,mentor,portfolio,contract,decid,detail,execut,note,sign,head,qualifi,specialist,behavior,collect,data,emphas,organ,exercis,laboratori,hour,program,week,implic,investig,natur,concept,fundament,mechan,wave,life,statist,introduc,develop,plant,relationship,survey,basic,modern,general,morpholog,econom,physiolog,base,classif,divers,evolutionari,affect,communiti,distribut,environ,global,interact,process,time,adapt,aquat,aspect,chemic,cycl,physic,stream,system,teach,wetland,anthropogen,chang,ecosystem,form,goal,influenc,landscap,manag,pattern,popul,scale,speci,way,evolut,anim,creat,energi,engin,metabol,opportun,overview,restor,review,soil,urban,water,emphasi,class,dynam,habitat,human,impact,climat,complex,futur,interpret,past,plan,result,scientif,test,understand,approach,biodivers,practic,set,technolog,varieti,effect,evalu,monitor,sampl,tool,examin,genet,methodolog,success,decis,focus,quantit,strategi,major,threat,background,earth,function.,activ,coastal,plate,tecton,literatur,qualiti,relat,role,sustain,biotechnolog,build,concern,food,health,marin,materi,perspect,potenti,signific,sourc,problem,provid,solv,specif,hydrolog,resourc,spatial,weather,histor,consid,consumpt,ethic,pollut,social,case,movement,polit,societi,condit,contribut,justic,agricultur,industri,land,place,shape,common,power,disciplin,analys,respons,algebra,factor,air,chemistri,wast,calculus,compon,electr,control,oper,continu,live,molecular,period,broad,rang,growth,level,make,interdisciplinari,solut,experiment,geograph,geographi,properti,atmospher,earth.,surfac,reaction,reason,hazard,planet,ocean,emerg,remot,sens,take,implement,watersh,analyt,framework,gis,map,stress,term,sequenc,transport,element,mathemat,thermodynam,regulatori,law,valu,measur,treatment,instrument,miner,rock,introductori,solid,format,contamin,flow,attent,toxic,characterist,diseas,gender,market,improv,peopl,question,support,consequ,protect,outcom,risk,multipl,degree_program
WMARTH430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6071428571428572,0,0,0,0,0.6428571428571429,0,0,0,0,0,0,0,0,0,0,0.1461038961038961,0,0.4017857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0.17374517374517376,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24725274725274726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wm_envs
WMBIOL311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4714285714285714,0,0,0.8250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11785714285714285,0,0.06875,0,0.09428571428571429,0,0,0.09166666666666667,0,0,0,0,0.3473684210526316,0,0,0,0,0,0.6600000000000001,0.132,0,0,0,0,0,0,0.4714285714285714,0.11000000000000001,0.41250000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12692307692307694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wm_envs
WMBIOL312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20625000000000002,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8250000000000001,0,0,0,0,0,0,0,0.8250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0.20625000000000002,0,0,0,0,0,0,0,0,0,0,0.2357142857142857,0,0,0,0,0.19411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2538461538461539,0,0.11785714285714285,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16500000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33000000000000007,0,0,wm_envs
WMBIOL318,0,0,0,1.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14347826086956522,0,0,0,0,0,0,0,0,0,0.11785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0.2538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22000000000000003,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0.0868421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wm_envs
WMBIOL410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22000000000000003,0,0,0,0,0,0,0,0.33000000000000007,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41250000000000003,0,0,0,0.33000000000000007,0,0,0,0,0.20625000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0.2357142857142857,0,0,0.15714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wm_envs
WMBIOL428,0,0,0,0,0,0.19411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7333333333333334,0,0.20625000000000002,0.6,0,0,0,0,0,0,0.33000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000000000000001,0,0,0.11000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.1736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0.6600000000000001,0,0.6600000000000001,0,0.6600000000000001,0.6600000000000001,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0.6600000000000001,0,0,0,0,0,0.6600000000000001,0,0,0.6600000000000001,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11785714285714285,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41250000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07674418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wm_envs
WMBIOL460,0.2538461538461539,0,0,0,0.20625000000000002,0.20625000000000002,0,0,0,0,0,0,0,0,0,0.19411764705882353,0.41250000000000003,0,0.18333333333333335,0,0,0,0,0.3473684210526316,0,0,0.1375,0.41250000000000003,0,0,0,0,0,0.16500000000000004,0.12222222222222223,0,0.2538461538461539,0,0,0,0,0,0,0,0,0,0,0.11379310344827587,0,0,0,0,0,0.18333333333333335,0,0,0,0,0,0.2357142857142857,0,0,0,0,0,0,0,0,0,0.19411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0.41250000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600000000000001,0,0,0,0,0,0,0,0,0.11379310344827587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wm_envs
WMBUAD453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1217948717948718,0,0.13768115942028986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0555555555555556,0.13768115942028986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06597222222222222,0,0,0,0,0,0,0,0.09047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18627450980392155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11728395061728394,0,0,0,0,0,0,0.2435897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13194444444444445,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.3166666666666667,0,0,0,0.19791666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21111111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18627450980392155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13194444444444445,0,0,0,0.14393939393939392,0,0,0.15833333333333335,0,0,0,0,0,0.21111111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5277777777777778,0,0,0,0,0,0,0,0,0,0.19791666666666669,0,0,0,0,0.35185185185185186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435897435897436,0,0,wm_envs
WMCONS210,0,0,0,2.142857142857143,0.42857142857142855,0.4,0,0.5714285714285714,0,0,0,0.3529411764705882,0.4,0,0.5454545454545454,0,0,0,0.4,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.4,0,0,0,0,0,0,0,0.2608695652173913,0,0,0.7058823529411764,0,0.15789473684210525,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.375,0.23076923076923078,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16901408450704225,0,0,0,0,0,0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.16666666666666666,0.1764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0,0,0.42857142857142855,0.2727272727272727,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.75,1.5,0,0,0,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,2.4000000000000004,0,0,0,2.4000000000000004,0,0,wm_envs
WMCONS301,1.2000000000000002,0,0,4.800000000000001,0,2.4000000000000004,0,0,0,0,1.2000000000000002,0,0,0,0,0,1.2000000000000002,0,3.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0,0,0.5454545454545454,0,0,0,0,0,0,0.5,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0,0,0,0,0,0,0,1.5,0,0,0.25,0,0.25,0,0,0,0.3333333333333333,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16216216216216217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.5454545454545454,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.2608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.8571428571428571,0,0,0,0,0,wm_envs
WMCONS370,0,0,0,0,0,0,0,0.3272727272727272,0,0,0,0,0,0,0,0,0,0,0.3724137931034483,0,0,0,0,0,0,0,0,0,0.1636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44999999999999996,0,0,0,0,0,0,0.12413793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09473684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13846153846153847,0,0.5142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818181818181818,0,0,0,0,0,0,0,0,0,0,0,0.2571428571428571,0,0.36000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,0.7200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,wm_envs
WMCONS371,0,0,0,0.28787878787878785,0,0,0,0.33928571428571425,0,0,0,0,0,0,0,0,0,0,0.7916666666666667,0.7916666666666667,0,0,0.7916666666666667,0,0,0,0,0,1.5833333333333335,0.7916666666666667,0,0,0.7916666666666667,0.7916666666666667,0,0,0,0,0,0,0,0,0,0.6333333333333334,0,0,0,0,0,0.6333333333333334,0,0,0,0,0,0,0.6333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333333333333334,0,0,0,0,0,0,0,0,0.6333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5757575757575757,0,0,0.5757575757575757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28787878787878785,0,0,0,0,0,0,0.28787878787878785,0.28787878787878785,0,0,0,0,0,0,0,0,0,0,1.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13768115942028986,0,0,0,0,0,0,0,0,0,0,0,0,0.07037037037037037,0,0,0.07037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435897435897436,0,0,0,0,0,0,0,0.2261904761904762,0,0,0,0,0,0,0,0,0,0.17592592592592593,0,0,0,0,0,0,0,0,0,0,0.39583333333333337,0,0,0,0,0,0,0,0,0.15079365079365079,0,0.6333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07364341085271318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13768115942028986,0,0,wm_envs
WMCONS372,0,0,0,0,0.21111111111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1217948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15079365079365079,0,0,0,0,0,0,0,0,0,0,0,0,0.0811965811965812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09595959595959597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11728395061728394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15079365079365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14393939393939392,0,0,0,0,0,0,0,0,0,0,0.15833333333333335,0,0,0,0,0,0,0,0,0,0.2261904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4523809523809524,0,0,0.14393939393939392,0,0,0,0,0,0,0.15079365079365079,0,0,0,0,0,0,0.0386178861788618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09595959595959597,0,0,0,0,0,0,0,0,0,wm_envs
